College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Internship_Experience_Yes,Placement_Yes
81,99.0,5.02,5.16,1,6,5,3,1,0
88,81.0,7.55,7.53,3,8,3,4,1,0
0,90.0,7.78,8.21,9,2,7,4,0,0
18,100.0,9.12,8.91,9,2,6,0,0,0
55,87.0,7.52,7.75,1,7,6,3,0,0
63,94.0,9.58,9.81,4,1,5,2,0,0
33,115.0,8.14,7.86,8,8,4,0,0,0
63,91.0,9.2,9.6,2,6,6,0,0,0
9,112.0,5.74,5.73,4,7,7,3,1,0
75,83.0,9.28,9.46,7,8,8,4,0,1
59,107.0,8.38,8.03,7,2,2,5,0,0
38,121.0,5.85,5.61,5,5,4,2,1,0
65,62.0,5.95,6.04,7,7,7,3,0,0
31,88.0,9.63,9.45,6,0,3,3,0,0
50,108.0,5.16,5.16,2,5,5,2,0,0
25,96.0,7.31,7.18,9,2,10,5,1,0
56,105.0,6.57,6.71,5,7,7,5,0,0
83,90.0,8.33,8.32,2,8,9,0,0,0
59,101.0,9.2,8.7,6,4,6,0,0,0
54,97.0,6.8,6.95,10,1,2,1,1,0
5,117.0,7.13,7.05,5,6,9,2,1,1
6,103.0,9.91,9.75,2,5,6,3,0,0
65,105.0,8.92,8.51,10,5,10,1,0,0
80,93.0,9.49,9.21,10,0,2,1,0,0
25,92.0,7.19,6.91,7,0,1,1,0,0
94,93.0,6.17,6.61,10,5,4,0,0,0
97,105.0,7.06,6.99,2,5,2,4,1,0
81,93.0,8.58,8.12,7,3,7,1,1,0
77,104.0,5.55,5.19,6,7,7,3,1,0
4,131.0,6.35,5.93,4,8,3,5,1,0
86,113.0,5.23,5.32,4,5,10,0,0,0
0,95.0,7.16,6.85,6,9,1,5,0,0
83,118.0,9.14,9.14,9,7,2,4,0,1
1,93.0,5.12,4.99,10,7,8,4,1,0
64,69.0,8.38,8.68,6,1,4,1,1,0
9,84.0,9.66,9.48,6,3,3,1,1,0
49,71.0,6.18,6.14,1,0,10,0,0,0
50,94.0,8.47,8.69,5,0,7,1,1,0
68,100.0,9.88,9.81,1,5,10,0,0,0
40,125.0,9.81,10.1,9,6,4,4,0,1
57,104.0,6.17,6.33,10,4,2,3,0,0
76,96.0,5.5,5.41,4,7,3,3,1,0
67,112.0,5.74,5.74,2,8,4,2,0,0
23,66.0,8.51,8.98,9,3,1,5,0,0
90,103.0,8.63,8.79,6,0,8,2,1,1
55,111.0,8.37,8.77,10,5,8,2,1,1
99,77.0,6.68,6.36,3,0,5,3,0,0
35,117.0,5.85,5.83,2,1,6,1,1,0
1,105.0,7.9,8.31,6,10,4,0,1,0
95,93.0,7.42,7.24,10,3,3,3,1,0
55,109.0,8.64,9.11,6,3,3,2,1,0
80,134.0,7.21,6.81,9,5,4,2,1,0
11,102.0,6.69,7.09,5,7,6,5,0,0
11,103.0,6.47,6.42,9,2,2,1,0,0
84,93.0,6.06,5.63,5,5,6,2,0,0
71,87.0,6.33,6.71,2,2,8,2,1,0
21,112.0,5.47,5.22,1,1,9,0,1,0
73,87.0,6.73,6.25,9,3,4,1,1,0
83,101.0,5.18,4.82,10,3,5,4,0,0
61,92.0,5.93,6.09,7,1,8,4,1,0
63,107.0,8.73,9.21,3,10,10,2,0,1
27,105.0,6.63,6.24,6,2,2,2,1,0
88,115.0,8.34,8.3,10,8,10,0,0,1
27,92.0,8.58,8.26,4,9,2,4,0,0
3,95.0,7.91,8.16,9,8,9,1,1,0
44,85.0,9.79,9.41,2,9,6,1,0,0
89,93.0,5.11,4.85,4,6,10,3,0,0
12,105.0,8.69,8.39,1,1,9,5,0,1
82,111.0,9.79,9.84,7,4,10,3,0,1
97,86.0,9.31,9.68,4,7,7,1,1,0
79,113.0,5.84,5.85,5,0,5,3,0,0
3,120.0,6.63,6.19,1,0,9,5,1,1
60,106.0,5.86,5.92,2,10,9,5,1,0
83,128.0,8.01,8.31,4,10,2,0,1,0
25,88.0,8.56,8.19,2,5,8,2,1,1
93,81.0,6.59,6.16,1,6,8,1,1,0
5,73.0,7.7,7.39,10,6,2,4,0,0
76,122.0,8.45,8.7,1,2,10,4,0,1
55,109.0,7.11,7.2,6,9,7,1,0,0
99,99.0,9.27,9.31,2,3,1,3,0,0
80,104.0,8.86,8.61,3,8,5,3,0,0
26,83.0,5.32,5.15,5,10,5,1,1,0
34,136.0,8.11,8.58,3,9,10,1,1,1
96,101.0,6.18,5.92,6,3,5,1,0,0
81,101.0,7.79,8.19,7,4,2,0,0,0
57,110.0,9.78,9.86,10,5,3,4,1,0
83,107.0,9.4,9.02,6,6,6,0,1,0
62,103.0,7.02,6.99,2,4,1,5,1,0
32,88.0,6.46,6.91,9,6,6,0,0,0
94,107.0,6.17,6.09,2,1,6,2,0,0
82,128.0,7.66,8.02,6,6,7,0,0,0
96,120.0,5.57,5.33,9,4,9,5,0,1
80,123.0,7.75,7.82,9,9,9,4,0,1
32,92.0,5.01,5.35,2,4,4,3,0,0
99,85.0,6.62,7.04,9,10,2,4,0,0
68,98.0,6.1,6.09,8,5,5,1,0,0
39,100.0,9.86,10.0,7,8,1,5,1,0
46,116.0,8.64,8.14,8,3,5,1,0,0
44,74.0,6.75,6.5,10,4,10,1,1,0
26,122.0,5.46,5.24,8,4,3,0,0,0
6,97.0,7.58,7.17,1,2,7,5,1,0
57,93.0,6.07,5.85,9,2,7,2,1,0
13,84.0,7.68,7.5,6,0,3,3,0,0
3,75.0,9.18,9.65,1,3,5,0,0,0
81,112.0,8.08,8.25,1,8,9,1,1,1
33,101.0,8.17,8.1,7,1,4,4,0,0
79,80.0,7.71,8.2,10,9,2,1,0,0
90,80.0,9.64,9.29,2,3,3,4,1,0
37,94.0,9.66,9.64,6,8,1,3,1,0
19,125.0,7.56,7.71,5,8,5,1,0,0
45,96.0,6.53,6.09,5,7,9,5,1,0
18,77.0,7.3,7.52,10,1,2,5,0,0
0,96.0,5.93,5.53,6,10,3,3,1,0
22,95.0,8.18,7.82,8,2,3,1,1,0
61,59.0,7.5,7.16,5,5,7,1,1,0
72,99.0,5.52,5.95,8,1,10,4,1,0
27,96.0,5.99,6.17,5,2,7,2,0,0
83,110.0,7.4,7.56,10,0,1,5,0,0
79,127.0,9.44,9.5,6,3,3,4,1,1
76,116.0,7.83,7.62,8,10,1,0,1,0
32,95.0,8.41,8.53,2,5,9,3,0,1
2,83.0,6.7,6.61,7,0,7,3,1,0
78,138.0,7.86,7.51,3,0,5,2,0,0
15,100.0,7.24,7.43,9,7,7,1,1,0
29,100.0,8.3,7.93,10,6,3,3,1,0
24,99.0,5.25,4.94,7,6,3,2,1,0
77,102.0,7.47,7.79,3,6,1,0,1,0
0,97.0,6.48,6.64,8,4,5,3,0,0
32,91.0,6.63,6.76,10,3,7,0,1,0
36,91.0,9.8,9.72,2,6,3,5,1,0
28,99.0,5.91,5.81,10,10,5,4,0,0
36,91.0,6.56,6.75,8,2,10,3,0,0
60,89.0,7.55,7.79,7,8,1,3,0,0
7,101.0,9.32,9.33,5,1,7,1,1,0
0,96.0,7.08,7.55,4,0,8,0,1,0
62,122.0,8.72,9.18,10,7,8,4,0,1
87,60.0,9.28,9.19,10,5,1,2,0,0
64,116.0,6.55,6.87,1,3,4,4,0,0
45,118.0,6.96,7.0,4,9,9,3,1,1
42,68.0,6.78,6.79,6,8,2,5,1,0
9,94.0,9.16,8.71,6,4,1,0,0,0
81,94.0,5.22,5.29,2,10,6,3,0,0
84,78.0,6.54,6.94,9,0,1,2,1,0
9,88.0,8.4,8.68,1,0,6,2,0,0
61,83.0,7.83,8.12,4,6,1,3,1,0
85,126.0,7.18,6.84,4,0,6,5,0,0
50,114.0,7.7,7.56,2,5,9,3,0,1
44,119.0,5.99,5.72,8,6,5,3,0,0
72,110.0,7.15,6.97,2,10,4,0,0,0
72,83.0,7.51,7.59,2,9,8,1,1,0
44,92.0,9.51,9.37,2,4,4,2,1,0
84,107.0,6.3,6.36,1,2,4,0,0,0
57,81.0,9.34,9.28,5,2,9,2,1,1
94,110.0,8.22,8.01,4,1,1,3,0,0
65,96.0,5.1,4.7,2,10,3,2,0,0
23,94.0,8.62,9.01,1,0,4,5,1,0
96,110.0,5.18,4.69,1,10,8,5,0,0
74,106.0,9.99,9.49,2,7,1,5,1,0
64,94.0,9.36,9.69,1,8,3,4,1,0
54,117.0,6.49,6.99,9,1,2,2,0,0
50,83.0,6.29,6.52,2,3,6,5,0,0
71,109.0,6.91,6.43,3,2,9,4,1,0
72,108.0,6.78,6.51,9,3,10,0,1,0
20,95.0,6.86,7.33,5,3,9,0,0,0
46,104.0,6.59,6.9,8,7,10,5,1,0
21,81.0,8.11,8.18,7,10,5,4,0,0
28,113.0,5.82,5.56,6,2,3,2,0,0
39,97.0,9.23,8.74,2,2,8,5,1,1
2,92.0,9.06,8.58,4,5,9,0,0,0
48,115.0,7.38,7.49,9,10,9,2,1,1
24,89.0,9.26,8.78,7,2,1,1,0,0
81,78.0,6.24,6.73,3,4,10,5,1,0
10,76.0,5.09,4.77,6,3,5,1,1,0
93,109.0,8.1,8.31,8,10,10,5,0,1
88,80.0,7.29,6.95,8,3,9,4,0,0
74,126.0,7.84,7.88,8,1,3,4,0,0
97,68.0,9.5,9.08,8,8,7,2,1,0
87,125.0,9.85,10.12,10,4,9,1,0,1
47,103.0,8.17,8.25,6,4,2,1,1,0
31,98.0,8.82,8.41,10,6,2,4,0,0
2,91.0,5.42,5.77,3,2,5,3,1,0
44,105.0,5.8,5.85,9,5,8,2,0,0
88,99.0,8.67,9.09,3,0,10,2,1,1
19,116.0,7.16,7.58,4,4,5,0,1,0
19,101.0,7.23,7.65,10,4,8,4,0,0
50,102.0,6.54,6.12,1,8,4,0,0,0
80,94.0,8.04,7.66,2,4,9,3,1,0
19,99.0,5.93,6.42,6,7,4,0,0,0
81,104.0,8.13,8.12,1,2,5,3,1,0
13,74.0,5.87,5.61,9,10,7,0,0,0
97,79.0,5.32,5.59,8,5,9,4,0,0
79,111.0,6.65,6.41,2,1,5,3,0,0
31,102.0,6.16,6.39,2,8,7,2,0,0
71,97.0,9.44,9.78,8,5,4,4,1,0
41,100.0,5.27,5.55,8,4,2,4,0,0
79,105.0,5.88,5.65,1,8,2,5,0,0
38,91.0,7.74,7.64,5,0,5,1,1,0
37,88.0,7.41,7.32,2,2,2,2,1,0
63,102.0,5.23,5.22,1,1,2,0,0,0
3,85.0,5.04,4.71,3,8,2,4,0,0
98,106.0,9.94,9.89,3,10,4,0,1,0
91,74.0,8.29,8.3,10,5,8,4,0,1
62,115.0,6.83,6.86,9,10,7,2,1,0
60,107.0,7.35,7.67,10,5,5,4,0,0
77,103.0,6.33,6.35,1,4,7,0,0,0
4,114.0,6.72,6.45,2,3,6,0,0,0
65,124.0,8.25,8.41,9,3,8,2,1,1
44,115.0,9.41,9.71,5,1,8,0,0,1
49,72.0,5.92,5.74,9,6,7,3,0,0
87,80.0,9.2,9.35,6,5,5,4,1,0
2,90.0,5.61,5.26,10,2,6,3,0,0
22,100.0,6.07,5.91,10,6,10,1,0,0
10,107.0,5.19,5.6,3,8,8,1,0,0
37,89.0,5.7,6.11,8,9,7,5,0,0
55,102.0,9.59,9.67,9,0,5,5,0,0
34,88.0,7.3,7.5,2,10,10,4,0,0
64,90.0,5.39,5.74,9,9,8,0,1,0
5,78.0,9.8,10.26,4,7,4,2,0,0
69,86.0,9.39,9.38,8,1,6,1,0,0
39,79.0,8.77,8.83,5,0,4,0,0,0
89,85.0,9.67,9.59,6,8,5,5,0,0
34,115.0,6.1,5.67,4,1,10,2,0,1
12,85.0,9.18,9.1,5,6,3,4,0,0
24,139.0,8.45,8.74,1,6,2,0,0,0
85,107.0,9.35,9.65,3,0,1,3,1,0
80,102.0,8.98,9.37,4,9,3,4,0,0
77,87.0,6.73,6.28,1,0,1,1,0,0
66,110.0,8.87,8.9,3,6,6,4,1,0
67,91.0,6.31,5.92,4,5,2,4,0,0
98,101.0,6.64,6.34,9,3,3,2,1,0
46,138.0,5.54,5.94,3,2,8,1,0,0
54,98.0,9.68,9.68,3,4,5,5,0,0
91,117.0,6.46,6.72,4,4,2,2,0,0
42,89.0,7.6,7.16,9,10,2,4,0,0
1,99.0,6.96,6.88,9,2,3,0,0,0
44,126.0,9.8,9.97,1,5,3,3,0,1
47,90.0,6.68,6.31,8,2,8,3,0,0
61,127.0,8.89,8.72,10,3,5,2,0,1
37,110.0,9.28,8.84,1,2,8,0,0,0
46,91.0,7.18,7.33,2,5,4,3,0,0
3,109.0,6.89,7.36,10,8,9,0,1,0
59,114.0,8.74,9.07,5,2,3,5,0,1
48,109.0,9.56,10.03,6,0,2,5,0,0
75,76.0,8.77,9.12,2,6,6,2,0,0
33,89.0,6.14,6.5,10,4,4,1,1,0
43,96.0,9.44,9.52,5,3,2,0,1,0
93,98.0,6.94,6.96,3,2,6,0,1,0
84,109.0,7.88,7.79,7,6,4,1,0,0
55,102.0,9.16,9.48,1,1,10,4,0,1
91,79.0,5.94,5.62,5,10,4,4,0,0
41,105.0,8.92,8.48,3,3,10,4,0,1
49,109.0,7.98,8.43,2,1,4,2,1,0
68,108.0,9.47,8.97,3,9,4,4,0,0
32,116.0,5.86,6.34,10,7,8,2,0,1
97,112.0,7.1,7.33,4,2,1,1,1,0
95,106.0,9.16,8.99,2,4,9,0,0,0
90,98.0,5.1,5.3,2,10,3,3,1,0
66,75.0,5.56,5.88,3,3,5,3,0,0
41,106.0,9.95,9.7,2,4,5,2,0,0
43,103.0,6.4,6.67,6,3,4,2,0,0
67,104.0,9.88,10.18,2,7,4,5,0,0
99,80.0,5.91,5.66,1,5,7,0,0,0
56,83.0,6.81,6.35,8,0,4,1,0,0
35,115.0,8.76,8.46,10,4,10,0,0,1
40,99.0,8.29,7.99,4,0,3,5,0,0
55,110.0,7.91,7.48,2,2,9,2,0,0
2,100.0,7.65,7.88,4,10,4,0,1,0
55,100.0,9.22,9.1,2,5,4,2,0,0
55,114.0,6.17,6.55,5,8,10,3,0,1
64,92.0,7.21,6.96,7,2,8,0,0,0
38,101.0,5.78,5.73,6,3,7,1,0,0
39,93.0,7.98,8.12,2,9,4,3,0,0
38,93.0,6.25,6.63,4,0,8,1,0,0
26,95.0,6.67,6.69,8,9,10,1,0,0
66,103.0,7.36,7.23,7,1,2,2,1,0
99,92.0,5.13,5.5,7,6,9,1,0,0
93,118.0,5.46,5.27,4,7,2,5,0,0
64,86.0,8.43,8.01,1,0,10,4,1,1
73,97.0,7.14,7.09,7,8,3,1,0,0
2,93.0,9.32,9.61,6,5,6,0,0,0
2,121.0,8.47,8.0,8,0,7,5,1,0
36,102.0,5.04,5.13,5,3,9,2,0,0
97,115.0,8.08,8.17,8,3,8,2,1,1
19,77.0,5.47,5.9,10,6,6,5,1,0
10,104.0,8.9,8.69,8,0,8,4,0,1
82,113.0,9.96,9.74,9,9,5,2,1,1
90,101.0,7.66,7.6,1,8,10,2,0,0
23,115.0,8.41,8.27,3,0,10,3,0,1
69,92.0,6.19,6.43,6,9,9,3,0,0
64,121.0,7.19,7.33,4,2,4,3,0,0
82,134.0,9.28,9.54,8,0,1,4,1,1
73,94.0,5.84,6.16,10,0,8,5,0,0
31,93.0,6.33,6.75,1,3,5,2,0,0
61,121.0,7.23,7.16,5,1,9,2,1,1
54,123.0,8.56,9.04,4,8,3,2,1,1
35,92.0,6.88,6.6,1,0,9,1,0,0
65,93.0,9.64,9.85,10,2,8,2,0,1
36,95.0,5.47,5.5,6,1,6,2,0,0
13,79.0,6.85,7.17,10,0,10,5,1,0
45,86.0,8.54,8.52,3,10,10,0,0,0
76,84.0,6.13,6.41,5,8,8,0,1,0
55,88.0,8.28,8.71,6,4,8,2,0,1
49,99.0,5.82,6.05,4,10,7,1,0,0
60,103.0,5.28,5.56,10,5,7,1,1,0
16,123.0,5.61,5.18,10,7,3,4,1,0
26,85.0,9.65,9.35,6,6,7,4,0,0
53,114.0,7.76,8.23,7,6,3,5,1,1
28,96.0,8.98,9.17,2,8,9,2,0,1
12,99.0,6.66,6.72,7,2,5,3,1,0
48,110.0,7.96,7.83,7,9,8,1,0,0
24,83.0,7.47,7.01,2,7,3,3,1,0
87,105.0,9.73,9.6,3,5,3,4,0,0
99,102.0,8.74,8.74,3,7,3,1,0,0
22,107.0,8.65,8.36,1,3,8,3,1,1
25,104.0,5.23,4.9,1,0,9,2,1,0
47,136.0,7.75,7.76,10,10,7,3,0,0
35,90.0,7.33,7.42,6,2,1,4,0,0
5,92.0,9.64,9.38,9,9,6,1,1,0
79,90.0,6.29,6.38,9,2,3,1,1,0
73,91.0,6.35,6.75,1,0,1,1,1,0
38,90.0,7.06,7.03,7,4,10,2,0,0
56,117.0,6.22,6.58,6,5,2,1,0,0
90,121.0,5.65,6.08,4,8,3,3,0,0
65,91.0,9.29,8.88,3,7,7,0,0,0
9,87.0,7.79,7.39,9,3,6,5,1,0
71,107.0,9.31,9.29,10,5,2,5,1,0
8,91.0,9.16,9.25,5,2,5,0,0,0
76,109.0,6.41,6.34,8,0,1,5,0,0
71,103.0,7.74,7.57,4,8,3,2,0,0
26,77.0,5.42,5.56,4,7,1,3,0,0
45,123.0,9.58,9.08,6,5,3,5,1,1
62,126.0,7.02,7.49,6,2,2,2,0,0
41,90.0,6.97,6.7,3,10,4,0,1,0
84,94.0,6.51,6.93,2,4,5,5,0,0
40,104.0,7.3,6.91,9,8,3,1,0,0
33,105.0,6.26,6.0,2,6,10,0,0,0
92,109.0,6.87,6.6,9,1,5,0,1,0
29,130.0,9.0,9.5,8,5,7,0,0,0
43,97.0,9.17,8.67,10,8,10,2,1,1
79,88.0,6.52,6.66,7,10,9,4,1,0
0,79.0,7.35,7.72,5,10,8,2,0,0
44,89.0,9.37,9.54,3,9,6,4,0,0
46,99.0,5.26,5.12,2,0,9,2,0,0
92,126.0,9.45,9.91,8,4,8,5,1,1
29,92.0,6.1,6.49,2,8,4,5,0,0
21,103.0,8.39,8.32,8,2,2,5,1,0
14,99.0,7.91,7.98,5,2,9,0,1,0
83,117.0,7.76,8.23,9,9,6,1,0,0
37,137.0,9.3,9.78,4,8,10,3,1,1
22,92.0,5.51,5.46,8,2,8,4,1,0
30,92.0,6.74,7.09,7,10,8,2,1,0
56,115.0,7.69,7.49,8,8,4,5,1,0
80,110.0,9.06,8.93,5,9,10,1,0,0
34,127.0,6.08,5.74,2,2,5,3,0,0
65,108.0,9.01,8.72,7,7,1,1,0,0
52,94.0,7.0,7.16,3,9,9,5,1,0
30,108.0,5.94,5.95,10,8,7,4,0,0
25,116.0,8.79,8.52,10,2,1,4,0,1
30,112.0,5.45,5.35,10,0,10,3,0,1
71,107.0,7.57,7.44,10,8,10,3,0,0
79,116.0,5.32,5.81,2,6,3,5,0,0
11,117.0,6.78,7.13,3,5,9,5,1,1
52,120.0,8.01,7.9,4,3,1,4,0,0
55,109.0,7.78,8.19,10,4,6,4,1,0
82,97.0,7.02,6.86,7,6,5,0,1,0
61,102.0,7.15,7.32,10,8,4,3,1,0
43,118.0,6.13,6.6,1,5,1,3,0,0
57,87.0,7.28,7.17,6,3,7,4,1,0
76,105.0,9.77,9.95,6,3,1,2,0,0
64,94.0,9.25,9.05,8,9,1,0,1,0
12,100.0,5.73,5.5,2,2,2,2,0,0
60,119.0,5.15,5.22,2,1,9,4,1,1
67,102.0,9.67,10.15,1,3,1,0,0,0
50,100.0,7.63,7.58,3,5,8,0,0,0
61,79.0,7.69,8.13,7,0,1,4,1,0
47,111.0,8.9,9.31,8,1,1,5,0,1
94,109.0,6.57,6.32,7,7,9,1,1,0
62,132.0,7.41,7.31,9,2,8,1,0,0
71,95.0,9.84,9.98,8,0,1,3,0,0
90,103.0,8.36,8.38,8,1,7,4,1,0
71,103.0,5.77,5.37,2,2,8,5,0,0
50,123.0,5.67,6.16,1,1,2,4,1,0
23,98.0,6.02,6.27,6,3,4,5,0,0
85,104.0,8.83,8.77,7,3,2,2,0,0
39,109.0,6.48,6.6,6,10,6,4,0,0
28,102.0,5.11,4.7,7,9,5,1,0,0
72,93.0,9.72,9.72,8,1,5,5,0,0
16,102.0,5.85,6.28,2,0,8,4,0,0
0,116.0,5.05,5.45,1,2,1,2,0,0
95,84.0,6.19,6.03,10,3,10,3,0,0
83,101.0,6.18,6.21,8,10,2,5,0,0
0,89.0,7.11,7.31,8,5,1,0,0,0
24,117.0,9.6,9.44,8,4,4,5,0,1
40,77.0,9.4,8.96,10,1,2,3,1,0
90,91.0,7.28,7.29,7,3,10,2,1,0
22,105.0,7.05,7.15,2,5,7,4,0,0
17,123.0,7.78,7.29,4,3,5,1,0,0
94,99.0,6.22,5.82,9,10,5,5,1,0
27,91.0,5.26,4.97,8,10,1,4,0,0
84,128.0,9.7,9.55,4,6,2,5,0,1
11,78.0,5.93,5.97,8,5,5,0,0,0
87,67.0,5.99,5.78,10,5,7,1,0,0
48,106.0,7.36,7.14,6,9,1,3,1,0
96,92.0,7.46,7.83,9,1,7,5,1,0
80,84.0,5.09,4.74,1,10,2,2,0,0
96,110.0,5.74,5.74,6,6,2,3,0,0
15,103.0,6.89,7.34,4,8,9,0,0,0
26,91.0,8.42,8.55,3,5,8,5,0,1
52,80.0,6.14,6.36,5,7,10,0,1,0
91,113.0,7.12,7.05,10,5,4,4,0,0
35,109.0,7.79,7.31,8,5,5,4,1,0
6,98.0,9.44,9.59,10,3,9,5,0,1
33,127.0,6.63,6.76,6,5,4,4,1,0
64,83.0,5.67,5.28,1,9,10,0,1,0
3,77.0,7.45,7.41,6,3,8,1,0,0
25,89.0,8.73,9.15,7,9,5,5,0,0
19,99.0,5.55,5.26,6,5,1,3,0,0
50,103.0,7.12,7.08,3,0,7,3,0,0
76,96.0,5.09,5.05,9,6,10,2,1,0
98,105.0,5.17,5.48,10,1,3,2,0,0
9,81.0,7.41,7.73,10,5,7,1,0,0
7,121.0,6.49,6.75,4,8,8,4,0,1
17,98.0,9.23,9.1,5,9,4,4,0,0
16,116.0,8.01,7.58,5,2,6,1,1,0
68,105.0,7.27,7.12,3,3,10,3,1,0
29,106.0,7.04,7.22,2,4,7,4,0,0
94,108.0,7.49,7.69,8,7,8,3,1,0
38,106.0,5.2,5.67,7,9,3,0,0,0
60,109.0,9.46,9.41,5,5,7,5,1,0
23,119.0,9.99,10.12,1,7,5,2,0,1
80,102.0,5.91,5.95,10,2,7,4,1,0
97,110.0,5.6,5.25,1,2,6,2,0,0
34,98.0,5.72,5.68,8,8,5,1,0,0
78,121.0,8.31,8.35,4,5,3,5,1,1
60,89.0,8.31,8.76,4,7,10,0,0,0
74,127.0,9.24,9.11,9,3,2,4,1,1
97,99.0,8.76,9.24,2,4,3,4,0,0
71,78.0,7.25,7.29,5,8,2,3,0,0
14,101.0,8.06,7.8,6,6,3,2,0,0
35,89.0,8.44,8.13,6,4,2,0,1,0
54,112.0,7.56,7.2,10,6,1,5,1,0
36,90.0,7.38,7.33,3,10,9,3,0,0
86,93.0,8.23,7.75,10,8,10,5,0,0
61,71.0,7.79,7.74,6,2,5,0,1,0
63,93.0,8.22,8.71,10,2,9,0,0,0
38,63.0,8.06,8.23,10,3,8,1,0,0
89,76.0,8.6,8.86,5,10,7,1,1,0
97,111.0,8.21,7.83,8,9,6,3,0,0
74,111.0,7.6,7.57,4,6,4,3,0,0
11,106.0,8.41,8.2,10,4,10,5,0,1
71,85.0,7.25,7.64,10,4,10,3,1,0
7,99.0,6.21,5.89,3,3,7,0,0,0
40,99.0,5.01,4.97,6,7,7,4,1,0
68,82.0,7.8,7.89,10,2,1,1,1,0
73,122.0,7.95,7.96,9,1,9,5,0,1
2,113.0,9.86,10.19,8,3,4,5,1,1
42,96.0,6.81,6.54,10,7,7,5,1,0
36,100.0,6.97,6.85,8,3,9,4,0,0
85,103.0,6.01,6.3,3,7,2,2,0,0
56,69.0,5.35,5.38,1,4,8,1,0,0
24,96.0,8.86,8.76,3,8,4,5,0,0
3,89.0,6.25,5.78,3,1,4,2,0,0
57,84.0,8.04,8.29,6,7,3,2,0,0
36,95.0,8.44,8.91,3,6,10,3,1,1
7,126.0,7.36,7.48,2,1,4,5,0,0
93,109.0,9.38,9.74,9,4,9,0,1,0
8,91.0,7.22,7.24,6,5,1,4,0,0
78,108.0,6.42,6.15,5,8,9,5,0,0
0,120.0,9.48,8.99,3,10,10,2,1,1
12,113.0,9.31,9.46,7,7,9,5,0,1
67,100.0,5.82,5.81,7,6,1,3,0,0
15,90.0,5.13,5.41,4,10,9,0,0,0
43,110.0,5.45,5.64,10,0,6,1,0,0
64,105.0,6.43,6.92,2,9,8,2,0,0
13,113.0,9.86,9.87,2,2,8,5,0,1
90,109.0,7.79,7.72,8,0,8,3,0,0
25,115.0,6.87,6.66,4,9,8,5,0,1
31,91.0,9.44,9.42,7,5,1,5,0,0
1,119.0,7.27,7.64,3,2,1,5,1,0
15,102.0,6.58,6.12,9,1,7,5,0,0
91,131.0,9.71,10.19,10,9,9,3,1,1
48,89.0,9.25,9.74,9,1,10,3,1,1
89,126.0,9.22,9.32,7,7,8,1,0,1
74,102.0,7.56,7.39,7,0,5,0,0,0
22,90.0,8.95,8.67,1,8,8,4,0,1
93,92.0,5.9,5.68,10,6,9,4,1,0
59,95.0,7.87,7.42,8,0,7,2,0,0
94,106.0,9.92,9.9,2,4,10,0,0,0
65,107.0,6.45,6.01,8,4,3,2,0,0
19,91.0,8.97,9.19,2,1,9,4,0,1
92,99.0,7.45,7.32,1,0,5,1,0,0
73,132.0,5.2,4.9,8,6,8,5,0,1
17,125.0,8.82,8.86,4,8,1,0,0,0
58,106.0,5.84,6.31,10,7,1,0,1,0
30,100.0,8.16,8.36,6,6,3,2,1,0
3,101.0,5.43,5.42,10,3,2,2,0,0
26,109.0,9.73,10.01,10,9,5,1,1,0
17,84.0,6.46,6.7,1,6,9,0,1,0
62,96.0,6.13,6.52,9,7,9,4,1,0
94,74.0,5.65,5.35,7,8,8,4,1,0
70,105.0,9.73,10.09,5,8,5,3,1,0
18,109.0,8.56,8.36,6,4,3,4,1,0
38,92.0,8.71,9.15,3,4,6,5,1,0
65,123.0,7.5,7.28,9,5,8,5,0,1
77,81.0,7.37,7.8,2,7,6,3,1,0
99,78.0,5.55,6.01,10,2,7,3,0,0
45,103.0,7.8,7.45,1,2,7,2,0,0
91,115.0,6.23,6.7,1,10,7,4,0,0
37,125.0,9.89,9.48,10,4,9,3,1,1
66,93.0,8.98,8.7,2,10,9,4,1,1
28,116.0,7.06,7.0,6,0,1,4,1,0
90,99.0,5.76,6.25,6,4,3,4,0,0
56,97.0,8.93,8.92,9,8,5,1,0,0
47,113.0,5.61,5.66,10,4,4,3,1,0
51,109.0,5.95,6.14,4,6,1,5,0,0
47,76.0,6.06,6.53,8,9,1,4,1,0
60,122.0,7.78,8.06,4,8,4,2,1,1
66,120.0,8.94,8.66,3,7,5,1,0,0
47,90.0,6.57,6.37,4,4,4,3,0,0
93,105.0,5.42,5.02,1,1,2,0,0,0
81,107.0,7.32,7.46,9,4,5,3,1,0
7,103.0,8.74,8.42,5,9,10,1,0,0
73,91.0,6.11,5.87,7,7,3,2,0,0
85,89.0,6.1,6.49,3,10,7,1,1,0
87,99.0,9.74,9.57,5,0,4,4,0,0
66,117.0,9.77,9.84,10,9,2,5,0,1
13,108.0,9.95,9.85,4,3,8,5,1,1
46,94.0,9.04,8.61,7,0,10,1,0,0
23,111.0,5.94,5.8,5,4,2,0,0,0
90,57.5,6.06,5.97,2,1,7,0,0,0
61,117.0,6.7,7.1,3,1,8,4,1,1
57,73.0,6.59,6.41,8,6,10,4,0,0
33,94.0,9.78,9.66,3,3,3,0,0,0
30,83.0,8.95,9.23,7,1,6,5,1,0
47,80.0,8.62,8.88,5,10,4,2,0,0
